3.2447026438680543e-16,3.2447026438680543e-16,3.2447026438680543e-16,3.2447026438680543e-16,3.2447026438680543e-16,3.2447026438680543e-16,3.2447026438680543e-16,3.2447026438680543e-16,3.2447026438680543e-16,3.190088250984528e-16,3.190088250984528e-16,3.190088250984528e-16,3.190088250984528e-16,3.190088250984528e-16,3.190088250984528e-16,2.1529686260540672e-16,2.1529686260540672e-16,2.1529686260540672e-16,2.1529686260540672e-16,2.1529686260540672e-16,2.1529686260540672e-16,2.1529686260540672e-16,2.1529686260540672e-16,2.1529686260540672e-16,2.1529686260540672e-16,2.1529686260540672e-16,2.1529686260540672e-16,2.1529686260540672e-16,2.1529686260540672e-16,2.1529686260540672e-16,2.1529686260540672e-16,2.1529686260540672e-16,2.1529686260540672e-16,2.1529686260540672e-16,2.1529686260540672e-16,2.1529686260540672e-16,2.1529686260540672e-16,2.1529686260540672e-16,2.1529686260540672e-16,2.1529686260540672e-16,2.1529686260540672e-16,2.1529686260540672e-16,2.1529686260540672e-16,2.1529686260540672e-16,2.1529686260540672e-16,2.1529686260540672e-16,2.1529686260540672e-16,2.1529686260540672e-16,2.1529686260540672e-16,2.1529686260540672e-16,2.1529686260540672e-16,2.1529686260540672e-16,2.1529686260540672e-16,2.1529686260540672e-16,2.1529686260540672e-16,2.1529686260540672e-16,2.1529686260540672e-16,2.1529686260540672e-16,2.1529686260540672e-16,2.1529686260540672e-16,2.1529686260540672e-16,2.1529686260540672e-16,2.1529686260540672e-16,2.1529686260540672e-16,2.1529686260540672e-16,2.1529686260540672e-16,2.1529686260540672e-16,2.1529686260540672e-16,2.1529686260540672e-16,2.1529686260540672e-16,2.1529686260540672e-16,2.1529686260540672e-16,2.1529686260540672e-16,2.1529686260540672e-16,2.1529686260540672e-16,2.1529686260540672e-16,2.1529686260540672e-16,2.1529686260540672e-16,2.1529686260540672e-16,2.1529686260540672e-16,2.1529686260540672e-16,2.1529686260540672e-16,2.1529686260540672e-16,2.1529686260540672e-16,2.1529686260540672e-16,2.1529686260540672e-16,2.1529686260540672e-16,2.1529686260540672e-16,2.1529686260540672e-16,2.1529686260540672e-16,2.1529686260540672e-16,2.1529686260540672e-16,2.1529686260540672e-16,2.1529686260540672e-16,2.1529686260540672e-16,2.1529686260540672e-16,2.1529686260540672e-16,2.1529686260540672e-16,2.1529686260540672e-16,2.1529686260540672e-16,2.1529686260540672e-16
3.2447026438680533e-16,3.2447026438680533e-16,3.2447026438680533e-16,3.2447026438680533e-16,3.2447026438680533e-16,3.2447026438680533e-16,3.2447026438680533e-16,3.2447026438680533e-16,3.2041065028366816e-16,3.2041065028366816e-16,3.2041065028366816e-16,3.2041065028366816e-16,3.2041065028366816e-16,3.2041065028366816e-16,3.2041065028366816e-16,3.2041065028366816e-16,3.2041065028366816e-16,3.2041065028366816e-16,3.2041065028366816e-16,3.1582294400126416e-16,3.1582294400126416e-16,3.1582294400126416e-16,3.1582294400126416e-16,3.1582294400126416e-16,3.1582294400126416e-16,3.1582294400126416e-16,3.1582294400126416e-16,3.1582294400126416e-16,3.1582294400126416e-16,3.1582294400126416e-16,3.1582294400126416e-16,3.1582294400126416e-16,3.1582294400126416e-16,3.1582294400126416e-16,3.1582294400126416e-16,3.1582294400126416e-16,3.1582294400126416e-16,3.1582294400126416e-16,3.1582294400126416e-16,3.1582294400126416e-16,3.1582294400126416e-16,3.1582294400126416e-16,3.1582294400126416e-16,3.1582294400126416e-16,3.1582294400126416e-16,3.0903989881216146e-16,3.0903989881216146e-16,3.0903989881216146e-16,3.0903989881216146e-16,3.0903989881216146e-16,3.0903989881216146e-16,3.0903989881216146e-16,3.0903989881216146e-16,3.0903989881216146e-16,3.0903989881216146e-16,3.0903989881216146e-16,3.0903989881216146e-16,3.0903989881216146e-16,3.0903989881216146e-16,3.0903989881216146e-16,3.0903989881216146e-16,3.0903989881216146e-16,3.0903989881216146e-16,3.0903989881216146e-16,3.0903989881216146e-16,3.0903989881216146e-16,3.0903989881216146e-16,3.0903989881216146e-16,3.0903989881216146e-16,3.0903989881216146e-16,3.0903989881216146e-16,3.0903989881216146e-16,3.0903989881216146e-16,3.0903989881216146e-16,3.0903989881216146e-16,3.0903989881216146e-16,3.0903989881216146e-16,3.0903989881216146e-16,3.0903989881216146e-16,3.0903989881216146e-16,3.0903989881216146e-16,3.0903989881216146e-16,3.0903989881216146e-16,3.0903989881216146e-16,3.0903989881216146e-16,3.0903989881216146e-16,3.0903989881216146e-16,3.0903989881216146e-16,3.0903989881216146e-16,3.0903989881216146e-16,3.0903989881216146e-16,3.0903989881216146e-16,3.0903989881216146e-16,3.0903989881216146e-16,3.0903989881216146e-16,3.0903989881216146e-16,3.0903989881216146e-16,3.0903989881216146e-16,3.0903989881216146e-16,3.0903989881216146e-16,3.0903989881216146e-16
3.213142241794159e-16,3.213142241794159e-16,3.2005001384117683e-16,3.2005001384117683e-16,3.1098875445001025e-16,3.1098875445001025e-16,3.1098875445001025e-16,3.1098875445001025e-16,3.1098875445001025e-16,3.1098875445001025e-16,3.1098875445001025e-16,3.1098875445001025e-16,3.1098875445001025e-16,3.1098875445001025e-16,3.1098875445001025e-16,3.1098875445001025e-16,3.1098875445001025e-16,3.1098875445001025e-16,3.1098875445001025e-16,3.1098875445001025e-16,3.1098875445001025e-16,3.1098875445001025e-16,3.1098875445001025e-16,3.1098875445001025e-16,3.1098875445001025e-16,3.1098875445001025e-16,3.1098875445001025e-16,3.1098875445001025e-16,3.1098875445001025e-16,3.1098875445001025e-16,3.1098875445001025e-16,3.1098875445001025e-16,3.1098875445001025e-16,3.1098875445001025e-16,3.1098875445001025e-16,3.1098875445001025e-16,3.1098875445001025e-16,3.1098875445001025e-16,3.1098875445001025e-16,3.1098875445001025e-16,3.1098875445001025e-16,3.1098875445001025e-16,3.1098875445001025e-16,3.1098875445001025e-16,3.1098875445001025e-16,3.1098875445001025e-16,3.1098875445001025e-16,3.1098875445001025e-16,3.1098875445001025e-16,3.1098875445001025e-16,3.1098875445001025e-16,3.1098875445001025e-16,3.1098875445001025e-16,3.1098875445001025e-16,3.0712075481548973e-16,3.0712075481548973e-16,3.0712075481548973e-16,3.0712075481548973e-16,3.0712075481548973e-16,3.0712075481548973e-16,3.0712075481548973e-16,3.0712075481548973e-16,3.0712075481548973e-16,3.0712075481548973e-16,3.0712075481548973e-16,3.0712075481548973e-16,3.0712075481548973e-16,3.0712075481548973e-16,3.0712075481548973e-16,3.0712075481548973e-16,3.0712075481548973e-16,3.0712075481548973e-16,3.060532925564767e-16,3.060532925564767e-16,3.060532925564767e-16,3.060532925564767e-16,3.060532925564767e-16,3.060532925564767e-16,3.060532925564767e-16,3.060532925564767e-16,3.0290737739913635e-16,3.0290737739913635e-16,3.0290737739913635e-16,3.0290737739913635e-16,3.0290737739913635e-16,3.0290737739913635e-16,3.0290737739913635e-16,3.0290737739913635e-16,3.0290737739913635e-16,3.0290737739913635e-16,3.0290737739913635e-16,3.0290737739913635e-16,3.0290737739913635e-16,3.0290737739913635e-16,3.0290737739913635e-16,3.0290737739913635e-16,3.0290737739913635e-16,3.0290737739913635e-16,3.0290737739913635e-16,3.0290737739913635e-16,3.0290737739913635e-16
6.5514536461582e-16,3.182929365857614e-16,3.182929365857614e-16,3.182929365857614e-16,3.182929365857614e-16,3.182929365857614e-16,3.182929365857614e-16,3.182929365857614e-16,3.182929365857614e-16,3.182929365857614e-16,3.182929365857614e-16,3.182929365857614e-16,3.182929365857614e-16,3.182929365857614e-16,3.182929365857614e-16,3.182929365857614e-16,3.182929365857614e-16,3.182929365857614e-16,3.182929365857614e-16,3.182929365857614e-16,3.182929365857614e-16,3.182929365857614e-16,3.182929365857614e-16,3.182929365857614e-16,3.182929365857614e-16,3.182929365857614e-16,3.182929365857614e-16,3.182929365857614e-16,3.182929365857614e-16,3.182929365857614e-16,3.182929365857614e-16,3.182929365857614e-16,3.182929365857614e-16,3.182929365857614e-16,3.182929365857614e-16,3.182929365857614e-16,3.182929365857614e-16,3.182929365857614e-16,3.182929365857614e-16,3.182929365857614e-16,3.182929365857614e-16,3.182929365857614e-16,3.182929365857614e-16,3.182929365857614e-16,3.182929365857614e-16,3.182929365857614e-16,3.182929365857614e-16,3.182929365857614e-16,3.182929365857614e-16,3.182929365857614e-16,3.182929365857614e-16,3.182929365857614e-16,3.182929365857614e-16,3.182929365857614e-16,3.182929365857614e-16,3.182929365857614e-16,3.182929365857614e-16,3.182929365857614e-16,3.182929365857614e-16,3.182929365857614e-16,3.182929365857614e-16,3.182929365857614e-16,3.182929365857614e-16,3.182929365857614e-16,3.182929365857614e-16,3.182929365857614e-16,3.182929365857614e-16,3.182929365857614e-16,3.182929365857614e-16,3.182929365857614e-16,3.182929365857614e-16,3.182929365857614e-16,3.182929365857614e-16,3.182929365857614e-16,3.182929365857614e-16,3.182929365857614e-16,3.182929365857614e-16,3.182929365857614e-16,3.182929365857614e-16,3.182929365857614e-16,3.182929365857614e-16,3.182929365857614e-16,3.182929365857614e-16,3.182929365857614e-16,3.182929365857614e-16,3.182929365857614e-16,3.182929365857614e-16,3.182929365857614e-16,3.182929365857614e-16,3.1414810954848534e-16,3.1414810954848534e-16,3.1414810954848534e-16,3.1414810954848534e-16,3.1414810954848534e-16,3.1414810954848534e-16,3.1414810954848534e-16,3.1414810954848534e-16,3.1414810954848534e-16,3.1414810954848534e-16,3.1414810954848534e-16,3.1414810954848534e-16
3.117698656437111e-16,3.117698656437111e-16,3.117698656437111e-16,3.117698656437111e-16,3.117698656437111e-16,3.117698656437111e-16,3.117698656437111e-16,3.117698656437111e-16,3.117698656437111e-16,3.117698656437111e-16,3.117698656437111e-16,3.117698656437111e-16,3.117698656437111e-16,3.117698656437111e-16,3.117698656437111e-16,3.117698656437111e-16,3.117698656437111e-16,3.117698656437111e-16,3.117698656437111e-16,3.117698656437111e-16,3.117698656437111e-16,3.117698656437111e-16,3.117698656437111e-16,3.117698656437111e-16,3.117698656437111e-16,3.117698656437111e-16,3.117698656437111e-16,3.117698656437111e-16,3.117698656437111e-16,3.117698656437111e-16,3.117698656437111e-16,3.117698656437111e-16,3.117698656437111e-16,3.117698656437111e-16,3.117698656437111e-16,3.117698656437111e-16,3.117698656437111e-16,3.0903989881216146e-16,3.0903989881216146e-16,3.0903989881216146e-16,3.0903989881216146e-16,3.0903989881216146e-16,3.0903989881216146e-16,3.0903989881216146e-16,3.0903989881216146e-16,3.0903989881216146e-16,3.0903989881216146e-16,3.0903989881216146e-16,3.0903989881216146e-16,3.0903989881216146e-16,3.0903989881216146e-16,3.0903989881216146e-16,3.0903989881216146e-16,3.0903989881216146e-16,3.0903989881216146e-16,3.0903989881216146e-16,3.0903989881216146e-16,3.0903989881216146e-16,3.0903989881216146e-16,3.0903989881216146e-16,3.0903989881216146e-16,3.082388008245321e-16,3.082388008245321e-16,3.082388008245321e-16,3.082388008245321e-16,3.082388008245321e-16,3.082388008245321e-16,3.082388008245321e-16,3.082388008245321e-16,3.082388008245321e-16,3.082388008245321e-16,3.082388008245321e-16,3.082388008245321e-16,3.082388008245321e-16,3.082388008245321e-16,3.082388008245321e-16,3.082388008245321e-16,3.082388008245321e-16,3.082388008245321e-16,3.082388008245321e-16,3.082388008245321e-16,3.082388008245321e-16,3.082388008245321e-16,3.082388008245321e-16,3.082388008245321e-16,3.082388008245321e-16,3.082388008245321e-16,3.082388008245321e-16,3.082388008245321e-16,3.082388008245321e-16,3.082388008245321e-16,3.082388008245321e-16,3.082388008245321e-16,3.082388008245321e-16,3.082388008245321e-16,3.082388008245321e-16,3.082388008245321e-16,3.082388008245321e-16,3.082388008245321e-16,3.082388008245321e-16,3.082388008245321e-16
3.2447026438680543e-16,3.2447026438680543e-16,3.2447026438680543e-16,3.1582294400126416e-16,3.1582294400126416e-16,3.1582294400126416e-16,3.1582294400126416e-16,3.1582294400126416e-16,3.1582294400126416e-16,3.1582294400126416e-16,3.1582294400126416e-16,3.1582294400126416e-16,3.1582294400126416e-16,3.1582294400126416e-16,3.1582294400126416e-16,3.1582294400126416e-16,3.1537685382507765e-16,3.1537685382507765e-16,3.1537685382507765e-16,3.1537685382507765e-16,3.1537685382507765e-16,3.0561870768436666e-16,3.0561870768436666e-16,3.0561870768436666e-16,3.0561870768436666e-16,3.0561870768436666e-16,3.0561870768436666e-16,3.0561870768436666e-16,3.0561870768436666e-16,3.0561870768436666e-16,3.0561870768436666e-16,3.0561870768436666e-16,3.0561870768436666e-16,3.0561870768436666e-16,3.0561870768436666e-16,3.0561870768436666e-16,3.0561870768436666e-16,3.0561870768436666e-16,3.0561870768436666e-16,3.0561870768436666e-16,3.0561870768436666e-16,3.0561870768436666e-16,3.0561870768436666e-16,3.0561870768436666e-16,3.0561870768436666e-16,3.0561870768436666e-16,3.0561870768436666e-16,3.0561870768436666e-16,3.0561870768436666e-16,3.0561870768436666e-16,3.0561870768436666e-16,3.0561870768436666e-16,3.0561870768436666e-16,3.0561870768436666e-16,3.0561870768436666e-16,3.0561870768436666e-16,3.0561870768436666e-16,3.0561870768436666e-16,3.0561870768436666e-16,3.0561870768436666e-16,3.0561870768436666e-16,3.0561870768436666e-16,3.0561870768436666e-16,3.0561870768436666e-16,3.0561870768436666e-16,3.0561870768436666e-16,3.0561870768436666e-16,3.0561870768436666e-16,3.0561870768436666e-16,3.0561870768436666e-16,3.0561870768436666e-16,3.0561870768436666e-16,3.0561870768436666e-16,3.0561870768436666e-16,3.0561870768436666e-16,3.0561870768436666e-16,3.0561870768436666e-16,3.0561870768436666e-16,3.0561870768436666e-16,3.0561870768436666e-16,3.0561870768436666e-16,3.0561870768436666e-16,3.0561870768436666e-16,3.0561870768436666e-16,3.0561870768436666e-16,3.0561870768436666e-16,3.0561870768436666e-16,3.0561870768436666e-16,3.0087068996466295e-16,3.0087068996466295e-16,3.0087068996466295e-16,3.0087068996466295e-16,3.0087068996466295e-16,3.0087068996466295e-16,3.0087068996466295e-16,3.0087068996466295e-16,3.0087068996466295e-16,3.0087068996466295e-16,3.0087068996466295e-16,3.0087068996466295e-16,3.0087068996466295e-16
2.808788942514459e-16,2.808788942514459e-16,2.808788942514459e-16,2.808788942514459e-16,2.808788942514459e-16,2.808788942514459e-16,2.808788942514459e-16,2.808788942514459e-16,2.808788942514459e-16,2.808788942514459e-16,2.808788942514459e-16,2.808788942514459e-16,2.808788942514459e-16,2.808788942514459e-16,2.808788942514459e-16,2.808788942514459e-16,2.808788942514459e-16,2.808788942514459e-16,2.808788942514459e-16,2.808788942514459e-16,2.808788942514459e-16,2.808788942514459e-16,2.808788942514459e-16,2.808788942514459e-16,2.808788942514459e-16,2.808788942514459e-16,2.808788942514459e-16,2.808788942514459e-16,2.808788942514459e-16,2.808788942514459e-16,2.808788942514459e-16,2.808788942514459e-16,2.808788942514459e-16,2.808788942514459e-16,2.808788942514459e-16,2.808788942514459e-16,2.808788942514459e-16,2.808788942514459e-16,2.808788942514459e-16,2.808788942514459e-16,2.808788942514459e-16,2.808788942514459e-16,2.808788942514459e-16,2.808788942514459e-16,2.808788942514459e-16,2.808788942514459e-16,2.808788942514459e-16,2.808788942514459e-16,2.808788942514459e-16,2.808788942514459e-16,2.808788942514459e-16,2.808788942514459e-16,2.808788942514459e-16,2.808788942514459e-16,2.808788942514459e-16,2.808788942514459e-16,2.808788942514459e-16,2.808788942514459e-16,2.808788942514459e-16,2.808788942514459e-16,2.808788942514459e-16,2.808788942514459e-16,2.808788942514459e-16,2.808788942514459e-16,2.808788942514459e-16,2.808788942514459e-16,2.808788942514459e-16,2.808788942514459e-16,2.808788942514459e-16,2.808788942514459e-16,2.808788942514459e-16,2.808788942514459e-16,2.808788942514459e-16,2.808788942514459e-16,2.808788942514459e-16,2.808788942514459e-16,2.808788942514459e-16,2.808788942514459e-16,2.808788942514459e-16,2.808788942514459e-16,2.808788942514459e-16,2.808788942514459e-16,2.808788942514459e-16,2.808788942514459e-16,2.808788942514459e-16,2.808788942514459e-16,2.808788942514459e-16,2.808788942514459e-16,2.808788942514459e-16,2.808788942514459e-16,2.808788942514459e-16,2.808788942514459e-16,2.808788942514459e-16,2.808788942514459e-16,2.808788942514459e-16,2.808788942514459e-16,2.808788942514459e-16,2.808788942514459e-16,2.808788942514459e-16,2.808788942514459e-16,2.808788942514459e-16
3.2447026438680543e-16,3.2447026438680543e-16,3.2447026438680543e-16,3.2447026438680543e-16,3.229582539506083e-16,3.229582539506083e-16,3.229582539506083e-16,3.229582539506083e-16,3.229582539506083e-16,3.229582539506083e-16,3.229582539506083e-16,3.229582539506083e-16,3.1838812815661905e-16,3.1602397287988374e-16,3.1602397287988374e-16,3.1602397287988374e-16,3.1602397287988374e-16,3.1602397287988374e-16,3.1602397287988374e-16,3.1602397287988374e-16,3.1602397287988374e-16,3.1602397287988374e-16,3.1602397287988374e-16,3.1602397287988374e-16,3.1602397287988374e-16,3.1602397287988374e-16,3.1602397287988374e-16,3.1602397287988374e-16,3.1602397287988374e-16,3.1602397287988374e-16,3.1602397287988374e-16,3.1602397287988374e-16,3.1602397287988374e-16,3.1602397287988374e-16,3.1602397287988374e-16,3.1602397287988374e-16,3.1602397287988374e-16,3.1602397287988374e-16,3.1602397287988374e-16,3.1602397287988374e-16,3.1602397287988374e-16,3.1602397287988374e-16,3.1602397287988374e-16,3.1602397287988374e-16,3.1602397287988374e-16,3.1602397287988374e-16,3.1602397287988374e-16,3.1602397287988374e-16,3.1602397287988374e-16,3.1602397287988374e-16,3.1602397287988374e-16,3.1602397287988374e-16,3.1602397287988374e-16,3.1602397287988374e-16,3.1602397287988374e-16,3.1602397287988374e-16,3.1602397287988374e-16,3.1602397287988374e-16,3.1602397287988374e-16,3.1602397287988374e-16,3.1602397287988374e-16,3.1602397287988374e-16,3.1602397287988374e-16,3.1602397287988374e-16,3.1602397287988374e-16,3.1602397287988374e-16,3.1602397287988374e-16,3.1602397287988374e-16,3.1602397287988374e-16,3.1582294400126416e-16,3.1582294400126416e-16,3.1582294400126416e-16,3.1582294400126416e-16,3.1582294400126416e-16,3.1582294400126416e-16,3.1582294400126416e-16,3.1582294400126416e-16,3.1582294400126416e-16,3.1582294400126416e-16,3.1582294400126416e-16,3.1582294400126416e-16,3.1582294400126416e-16,3.1582294400126416e-16,3.1582294400126416e-16,3.1582294400126416e-16,3.1582294400126416e-16,3.1582294400126416e-16,3.1582294400126416e-16,3.1582294400126416e-16,3.1582294400126416e-16,3.1582294400126416e-16,3.1582294400126416e-16,3.1582294400126416e-16,3.1582294400126416e-16,3.1582294400126416e-16,3.1582294400126416e-16,3.1582294400126416e-16,3.1582294400126416e-16,3.1582294400126416e-16,3.1582294400126416e-16,3.1582294400126416e-16
3.2447026438680543e-16,3.2447026438680543e-16,3.2447026438680543e-16,3.2447026438680543e-16,3.2447026438680543e-16,3.2447026438680543e-16,3.210986311816039e-16,3.210986311816039e-16,3.210986311816039e-16,3.182279656351895e-16,3.182279656351895e-16,3.182279656351895e-16,3.182279656351895e-16,3.182279656351895e-16,3.154520880169994e-16,3.154520880169994e-16,3.154520880169994e-16,3.1486069159225206e-16,3.1486069159225206e-16,3.1486069159225206e-16,3.1486069159225206e-16,3.1486069159225206e-16,3.1486069159225206e-16,3.1486069159225206e-16,3.1486069159225206e-16,3.1486069159225206e-16,3.1486069159225206e-16,3.1486069159225206e-16,3.1486069159225206e-16,3.1486069159225206e-16,3.1486069159225206e-16,3.1486069159225206e-16,3.1486069159225206e-16,3.1486069159225206e-16,3.1486069159225206e-16,3.1486069159225206e-16,3.1486069159225206e-16,3.1486069159225206e-16,3.1486069159225206e-16,3.1486069159225206e-16,3.1486069159225206e-16,3.1486069159225206e-16,3.1486069159225206e-16,3.129879121840979e-16,3.129879121840979e-16,3.129879121840979e-16,3.129879121840979e-16,3.129879121840979e-16,3.129879121840979e-16,3.129879121840979e-16,3.129879121840979e-16,3.129879121840979e-16,3.129879121840979e-16,3.129879121840979e-16,3.129879121840979e-16,3.129879121840979e-16,3.129879121840979e-16,3.129879121840979e-16,3.129879121840979e-16,3.129879121840979e-16,3.129879121840979e-16,3.129879121840979e-16,3.129879121840979e-16,3.129879121840979e-16,3.0837001436622665e-16,3.0837001436622665e-16,3.0837001436622665e-16,3.0837001436622665e-16,3.0837001436622665e-16,3.0837001436622665e-16,3.071524702271618e-16,3.071524702271618e-16,3.052656148086468e-16,3.052656148086468e-16,3.052656148086468e-16,3.052656148086468e-16,3.052656148086468e-16,3.052656148086468e-16,3.052656148086468e-16,3.052656148086468e-16,3.052656148086468e-16,3.052656148086468e-16,3.052656148086468e-16,3.052656148086468e-16,3.052656148086468e-16,3.052656148086468e-16,3.052656148086468e-16,3.052656148086468e-16,3.052656148086468e-16,3.052656148086468e-16,3.052656148086468e-16,3.052656148086468e-16,3.052656148086468e-16,3.052656148086468e-16,3.052656148086468e-16,3.052656148086468e-16,3.052656148086468e-16,3.052656148086468e-16,3.052656148086468e-16,3.052656148086468e-16,3.052656148086468e-16
3.2447026438680543e-16,3.2447026438680543e-16,3.2447026438680543e-16,3.2447026438680543e-16,3.2447026438680543e-16,3.2447026438680543e-16,3.2447026438680543e-16,3.2447026438680543e-16,3.2447026438680543e-16,3.2447026438680543e-16,3.2447026438680543e-16,3.2447026438680543e-16,3.2447026438680543e-16,3.2447026438680543e-16,3.2447026438680543e-16,3.2447026438680543e-16,3.214367266962993e-16,3.214367266962993e-16,3.214367266962993e-16,3.214367266962993e-16,3.214367266962993e-16,3.214367266962993e-16,3.214367266962993e-16,3.214367266962993e-16,3.214367266962993e-16,3.214367266962993e-16,3.214367266962993e-16,3.214367266962993e-16,3.214367266962993e-16,3.214367266962993e-16,3.214367266962993e-16,3.214367266962993e-16,3.214367266962993e-16,3.214367266962993e-16,3.214367266962993e-16,3.214367266962993e-16,3.214367266962993e-16,3.214367266962993e-16,3.214367266962993e-16,3.214367266962993e-16,3.214367266962993e-16,3.214367266962993e-16,3.214367266962993e-16,3.214367266962993e-16,3.214367266962993e-16,3.214367266962993e-16,3.214367266962993e-16,3.214367266962993e-16,3.214367266962993e-16,3.214367266962993e-16,3.214367266962993e-16,3.214367266962993e-16,3.214367266962993e-16,3.214367266962993e-16,3.214367266962993e-16,3.214367266962993e-16,3.1582294400126416e-16,3.1582294400126416e-16,3.1582294400126416e-16,3.1582294400126416e-16,3.1582294400126416e-16,3.1582294400126416e-16,3.1582294400126416e-16,3.1582294400126416e-16,3.1582294400126416e-16,3.1582294400126416e-16,3.1582294400126416e-16,3.1582294400126416e-16,3.1582294400126416e-16,3.1582294400126416e-16,3.1582294400126416e-16,3.1582294400126416e-16,3.1582294400126416e-16,3.1582294400126416e-16,3.1582294400126416e-16,3.1582294400126416e-16,3.1582294400126416e-16,3.1582294400126416e-16,3.1582294400126416e-16,3.1582294400126416e-16,3.1582294400126416e-16,3.1582294400126416e-16,3.1582294400126416e-16,3.1582294400126416e-16,3.1582294400126416e-16,3.1582294400126416e-16,3.1582294400126416e-16,3.1582294400126416e-16,3.1582294400126416e-16,3.1582294400126416e-16,3.1582294400126416e-16,3.1582294400126416e-16,3.1582294400126416e-16,3.1582294400126416e-16,3.1582294400126416e-16,3.1582294400126416e-16,3.1582294400126416e-16,3.1582294400126416e-16,3.1582294400126416e-16,3.1582294400126416e-16,3.1582294400126416e-16
